STCODE,STNAME,DIST,DISTNAME,YEAR,RICE_TAI,WHT_TAI,SORG_KAI,SORG_RAI,SORG_TAI,PMLT_TAI,MAIZ_TAI,FMLT_TAI,BRLY_TAI,CPEA_TAI,PPEA_TAI,MPUL_TAI,GNUT_TAI,SESA_TAI,RM_TAI,LINS_TAI,SCAN_TAI,COTN_TAI,TFV_TAI
2,Bihar,901,Champaran,1966,100.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,1.87,0.00,0.00,0.00,0.00,2.00,0.00,1.66
2,Bihar,901,Champaran,1967,103.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,4.83,0.00,0.00,0.71,0.00,0.00,0.00,0.00,1.00,0.00,1.50
2,Bihar,901,Champaran,1968,113.00,39.00,0.00,0.00,0.00,0.00,1.00,0.00,3.95,0.00,0.00,0.16,0.00,0.00,0.00,0.00,2.00,0.00,2.76
2,Bihar,901,Champaran,1969,114.00,55.00,0.00,0.00,0.00,0.00,3.00,0.00,4.08,0.00,0.00,0.69,0.00,0.00,0.00,0.00,2.00,0.00,2.57
2,Bihar,901,Champaran,1970,113.00,75.00,0.00,0.00,0.00,0.00,1.00,0.00,4.49,0.00,0.00,1.07,0.00,0.00,1.00,0.00,2.00,0.00,3.15
2,Bihar,901,Champaran,1971,112.00,73.00,0.00,0.00,0.00,0.00,2.00,0.00,4.01,0.00,0.00,1.85,0.00,0.00,1.00,0.00,1.00,0.00,3.56
2,Bihar,901,Champaran,1972,123.00,91.00,0.00,0.00,0.00,0.00,3.00,0.00,4.47,0.00,0.00,0.29,0.00,0.00,0.00,0.00,3.00,0.00,3.61
2,Bihar,901,Champaran,1973,131.00,65.00,0.00,0.00,0.00,0.00,5.00,0.00,3.20,0.00,0.00,0.19,0.00,0.00,1.00,0.00,3.00,0.00,3.48
2,Bihar,901,Champaran,1974,118.00,72.00,0.00,0.00,0.00,0.00,6.00,0.00,3.33,0.00,0.00,0.41,0.00,0.00,0.00,0.00,2.00,0.00,4.64
2,Bihar,901,Champaran,1975,127.00,99.00,0.00,0.00,0.00,0.00,11.00,0.00,2.56,0.00,0.00,0.65,0.00,0.00,0.00,0.00,2.00,0.00,5.24
2,Bihar,901,Champaran,1976,141.00,121.00,0.00,0.00,0.00,0.00,13.00,0.00,2.51,0.00,0.00,1.76,0.00,0.00,0.00,0.00,2.00,0.00,5.18
2,Bihar,901,Champaran,1977,155.00,97.00,0.00,0.00,0.00,0.00,15.00,0.00,2.22,1.00,0.00,0.87,0.00,0.00,0.00,0.00,3.00,0.00,6.32
2,Bihar,901,Champaran,1978,139.00,102.00,1.00,0.00,1.00,0.00,22.00,0.00,2.21,0.00,0.00,1.33,0.00,0.00,1.00,0.00,3.00,0.00,7.19
2,Bihar,901,Champaran,1979,139.50,100.00,0.00,0.00,0.00,0.00,15.00,0.00,1.92,1.00,0.00,0.38,0.00,0.00,1.00,0.00,3.00,0.00,7.24
2,Bihar,901,Champaran,1980,144.00,99.00,0.00,0.00,0.00,0.00,16.00,0.00,1.19,0.00,0.00,0.30,0.00,0.00,0.00,0.00,4.00,0.00,6.74
2,Bihar,901,Champaran,1981,139.00,92.00,0.00,0.00,0.00,0.00,19.00,0.00,0.62,0.00,0.00,0.73,0.00,0.00,0.00,0.00,3.00,0.00,6.95
2,Bihar,901,Champaran,1982,139.00,94.00,0.00,0.00,0.00,0.00,22.00,0.00,0.67,0.00,0.00,0.91,0.00,0.00,0.00,0.00,4.00,0.00,6.70
2,Bihar,901,Champaran,1983,152.00,102.00,0.00,0.00,0.00,0.00,19.00,0.00,0.64,0.00,0.00,0.49,0.00,0.00,0.00,0.00,2.00,0.00,6.44
2,Bihar,901,Champaran,1984,152.00,106.00,0.00,0.00,0.00,0.00,18.00,0.00,0.42,0.00,0.00,0.27,0.00,0.00,0.00,0.00,2.00,0.00,7.30
2,Bihar,901,Champaran,1985,150.00,116.00,0.00,0.00,0.00,0.00,17.00,0.00,0.20,0.00,0.00,0.25,0.00,0.00,0.00,0.00,2.00,0.00,7.58
2,Bihar,901,Champaran,1986,148.00,110.00,0.00,0.00,0.00,0.00,15.00,0.00,0.20,0.00,0.00,0.10,0.00,0.00,0.00,0.00,3.00,0.00,8.61
2,Bihar,901,Champaran,1987,127.00,122.00,0.00,0.00,0.00,0.00,18.00,0.00,0.07,0.00,0.00,0.36,0.00,0.00,0.00,0.00,5.00,0.00,7.21
2,Bihar,901,Champaran,1988,142.00,137.00,0.00,0.00,0.00,0.00,22.00,0.00,0.12,0.07,0.00,0.37,0.00,0.00,0.00,0.00,6.00,0.00,7.41
2,Bihar,901,Champaran,1989,135.00,134.00,0.00,0.00,0.00,0.00,22.00,0.00,0.03,0.05,0.00,1.23,0.00,0.00,0.00,0.00,10.00,0.00,8.72
2,Bihar,901,Champaran,1990,108.74,120.03,0.00,0.00,0.00,0.00,35.29,0.00,0.00,0.02,0.00,0.40,0.00,0.00,0.00,0.00,3.40,0.00,4.10
2,Bihar,901,Champaran,1991,142.81,141.32,0.00,0.00,0.00,0.00,20.21,0.00,0.00,0.61,0.00,0.31,0.00,0.00,0.00,0.00,2.67,0.00,4.33
2,Bihar,901,Champaran,1992,142.95,172.62,0.00,0.00,0.00,0.00,19.60,0.00,0.00,0.36,0.00,0.13,0.00,0.00,0.00,0.00,3.91,0.00,4.21
2,Bihar,901,Champaran,1993,159.00,150.60,0.00,0.00,0.00,0.00,18.59,0.00,0.00,0.02,0.00,-1.00,0.00,0.00,0.00,0.00,3.82,0.00,5.94
2,Bihar,901,Champaran,1994,139.11,131.34,0.00,0.00,0.00,0.00,20.49,0.00,0.00,0.38,0.00,-1.00,0.00,0.00,0.00,0.00,3.00,0.00,4.46
2,Bihar,901,Champaran,1995,216.01,183.45,-1.00,-1.00,-1.00,-1.00,41.99,-1.00,-1.00,0.11,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,13.13,-1.00,14.22
2,Bihar,901,Champaran,1996,212.67,188.66,-1.00,-1.00,-1.00,-1.00,60.16,-1.00,-1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,18.41,-1.00,16.74
2,Bihar,901,Champaran,1998,182.81,159.36,0.00,0.00,0.00,0.00,24.91,0.07,0.09,0.04,0.00,0.20,0.00,0.03,1.00,0.28,28.22,0.00,23.78
2,Bihar,901,Champaran,1999,166.05,169.49,0.00,0.00,0.00,0.00,25.66,0.06,0.26,0.00,0.00,0.31,0.00,0.00,0.95,0.30,22.33,0.00,23.98
2,Bihar,901,Champaran,2000,168.29,173.63,0.00,0.00,0.00,0.00,25.62,0.04,1.05,0.00,0.00,1.44,0.00,0.00,0.12,0.00,22.59,0.00,23.65
2,Bihar,901,Champaran,2001,135.76,169.19,0.00,0.00,0.00,0.00,24.18,0.07,0.65,0.00,0.00,0.05,0.00,0.00,0.13,0.03,30.76,0.00,13.37
2,Bihar,901,Champaran,2002,145.63,125.93,0.00,0.00,0.00,0.00,21.13,0.01,0.03,0.00,0.02,0.05,0.00,0.00,0.13,0.00,20.93,0.00,22.79
2,Bihar,901,Champaran,2003,133.33,131.34,0.00,0.00,0.00,0.00,23.61,0.01,0.00,0.19,0.00,0.00,0.00,0.00,0.08,0.00,20.98,0.00,22.46
2,Bihar,901,Champaran,2004,192.39,175.71,0.00,0.00,0.00,0.00,53.80,0.00,0.02,0.16,0.00,0.14,0.00,0.05,1.56,0.04,21.75,0.00,29.61
2,Bihar,901,Champaran,2005,141.08,140.16,0.00,0.00,0.00,0.00,23.19,0.00,0.02,0.00,0.00,0.11,0.00,0.05,0.27,0.18,22.21,0.00,23.08
2,Bihar,901,Champaran,2006,149.35,143.62,0.00,0.00,0.00,0.00,22.84,0.00,0.02,0.11,0.00,0.13,0.00,0.00,0.28,0.17,23.19,0.00,23.86
2,Bihar,901,Champaran,2007,204.93,186.40,0.00,0.00,0.00,0.00,64.82,0.03,0.41,0.11,0.00,0.60,0.00,0.01,0.72,0.17,-1.00,0.00,31.67
2,Bihar,901,Champaran,2008,178.76,183.59,0.00,0.00,0.00,0.00,58.08,0.00,0.44,0.11,0.00,0.76,0.00,0.00,0.93,0.16,-1.00,0.00,29.90
2,Bihar,901,Champaran,2009,194.22,177.41,0.00,0.00,0.00,0.00,66.63,0.02,0.41,0.12,0.00,0.76,0.00,0.03,0.56,0.01,-1.00,0.00,30.60
2,Bihar,901,Champaran,2010,138.73,173.55,0.00,0.00,0.00,-1.00,55.65,0.00,-1.00,0.00,0.00,0.05,0.00,0.00,0.42,0.00,62.00,-1.00,29.57
2,Bihar,901,Champaran,2011,138.73,173.55,0.00,0.00,0.00,0.00,55.65,0.00,-1.00,0.00,0.00,-1.00,0.00,0.00,0.42,0.00,62.00,-1.00,-1.00
2,Bihar,902,Muzaffarpur,1966,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,6.79
2,Bihar,902,Muzaffarpur,1967,5.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.57,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,6.68
2,Bihar,902,Muzaffarpur,1968,5.00,8.00,0.00,0.00,0.00,0.00,2.00,0.00,0.48,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,7.04
2,Bihar,902,Muzaffarpur,1969,5.00,15.00,0.00,0.00,0.00,0.00,5.00,0.00,0.77,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,7.97
2,Bihar,902,Muzaffarpur,1970,7.00,27.00,0.00,0.00,0.00,0.00,5.00,0.00,0.64,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,8.31
2,Bihar,902,Muzaffarpur,1971,5.00,28.00,0.00,0.00,0.00,0.00,5.00,0.00,1.05,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,8.43
2,Bihar,902,Muzaffarpur,1972,12.00,33.00,0.00,0.00,0.00,0.00,9.00,0.00,0.91,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,8.53
2,Bihar,902,Muzaffarpur,1973,10.00,37.00,0.00,0.00,0.00,0.00,10.00,0.00,1.08,0.00,0.00,0.13,0.00,0.00,0.00,0.00,1.00,0.00,10.18
2,Bihar,902,Muzaffarpur,1974,8.00,55.00,0.00,0.00,0.00,0.00,13.00,0.00,0.87,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,10.76
2,Bihar,902,Muzaffarpur,1975,13.00,95.00,0.00,0.00,0.00,0.00,11.00,0.00,0.88,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,12.04
2,Bihar,902,Muzaffarpur,1976,26.00,104.00,0.00,0.00,0.00,0.00,29.00,1.00,1.13,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,13.64
2,Bihar,902,Muzaffarpur,1977,38.00,84.00,0.00,0.00,0.00,0.00,30.00,1.00,1.18,0.00,0.00,0.59,0.00,0.00,0.00,0.00,1.00,0.00,14.08
2,Bihar,902,Muzaffarpur,1978,25.00,86.00,0.00,0.00,0.00,0.00,32.00,1.00,0.51,0.00,0.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00,14.22
2,Bihar,902,Muzaffarpur,1979,21.00,80.00,0.00,0.00,0.00,0.00,33.00,0.00,0.40,0.00,0.00,0.25,0.00,0.00,0.00,0.00,1.00,0.00,14.64
2,Bihar,902,Muzaffarpur,1980,16.00,80.00,0.00,0.00,0.00,0.00,33.00,0.00,0.50,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,15.40
2,Bihar,902,Muzaffarpur,1981,18.00,79.00,0.00,0.00,0.00,0.00,36.00,0.00,0.15,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,15.68
2,Bihar,902,Muzaffarpur,1982,23.00,91.00,0.00,0.00,0.00,0.00,42.00,1.00,0.51,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,18.07
2,Bihar,902,Muzaffarpur,1983,27.00,99.00,0.00,0.00,0.00,0.00,39.00,0.00,0.45,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,17.98
2,Bihar,902,Muzaffarpur,1984,23.00,103.00,0.00,0.00,0.00,0.00,32.00,0.00,0.47,0.00,0.00,0.28,0.00,0.00,1.00,0.00,0.00,0.00,18.71
2,Bihar,902,Muzaffarpur,1985,17.00,115.00,0.00,0.00,0.00,0.00,31.00,0.00,0.80,2.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,21.09
2,Bihar,902,Muzaffarpur,1986,16.00,118.00,0.00,0.00,0.00,0.00,32.00,0.00,0.19,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,19.38
2,Bihar,902,Muzaffarpur,1987,13.00,128.00,0.00,0.00,0.00,0.00,39.00,0.00,0.31,0.00,0.00,0.37,0.00,0.00,1.00,0.00,0.00,0.00,21.56
2,Bihar,902,Muzaffarpur,1988,20.00,140.00,0.00,0.00,0.00,0.00,40.00,0.00,0.24,0.09,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,23.55
2,Bihar,902,Muzaffarpur,1989,31.00,135.00,0.00,0.00,0.00,0.00,36.00,0.00,0.69,0.14,0.00,0.48,0.00,0.00,1.00,0.00,0.00,0.00,22.55
2,Bihar,902,Muzaffarpur,1990,17.31,131.94,0.00,0.00,0.00,0.00,35.87,0.00,0.00,0.02,0.00,3.97,0.00,0.00,0.00,0.00,0.11,0.00,9.92
2,Bihar,902,Muzaffarpur,1991,23.94,132.85,0.00,0.00,0.00,0.00,36.55,0.00,0.00,0.07,0.00,1.09,0.00,0.00,0.00,0.00,0.39,0.00,10.37
2,Bihar,902,Muzaffarpur,1992,21.47,133.27,0.00,0.00,0.00,0.00,35.19,0.00,0.00,0.05,0.00,1.54,0.00,0.00,0.00,0.00,0.27,0.00,11.98
2,Bihar,902,Muzaffarpur,1993,25.63,144.46,0.00,0.00,0.00,0.00,33.35,0.00,0.00,0.06,0.00,-1.00,0.00,0.00,0.00,0.00,0.42,0.00,12.47
2,Bihar,902,Muzaffarpur,1994,34.20,149.91,0.00,0.00,0.00,0.00,31.31,0.00,0.00,0.11,0.00,-1.00,0.00,0.00,0.00,0.00,0.22,0.00,11.10
2,Bihar,902,Muzaffarpur,1995,32.35,152.62,-1.00,-1.00,-1.00,-1.00,32.85,-1.00,-1.00,0.44,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.27,-1.00,26.02
2,Bihar,902,Muzaffarpur,1996,31.57,151.06,-1.00,-1.00,-1.00,-1.00,37.68,-1.00,-1.00,0.12,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.64,-1.00,28.26
2,Bihar,902,Muzaffarpur,1998,33.79,155.85,0.00,0.00,0.00,0.00,44.76,0.26,0.14,0.04,0.08,1.32,0.00,0.02,2.21,0.01,0.58,0.00,24.16
2,Bihar,902,Muzaffarpur,1999,28.26,170.16,0.00,0.00,0.00,0.00,42.16,0.01,0.37,0.04,0.07,1.02,0.00,0.02,1.67,0.02,0.64,0.00,26.77
2,Bihar,902,Muzaffarpur,2000,34.60,152.40,0.00,0.00,0.00,0.00,45.15,0.02,0.17,0.03,0.08,1.15,0.00,0.02,2.48,0.04,0.54,0.00,28.52
2,Bihar,902,Muzaffarpur,2001,47.78,176.75,0.00,0.00,0.00,0.00,46.12,0.02,0.13,0.26,0.09,0.42,0.00,0.00,3.86,0.03,0.08,0.00,26.35
2,Bihar,902,Muzaffarpur,2002,40.71,176.08,0.11,0.00,0.11,0.00,44.73,0.04,0.12,0.03,0.10,0.09,0.00,0.00,2.47,0.03,0.02,0.00,27.58
2,Bihar,902,Muzaffarpur,2003,41.03,161.25,0.00,0.00,0.00,0.00,39.73,0.00,2.03,0.96,0.05,0.00,0.00,0.00,3.42,0.02,0.02,0.00,23.71
2,Bihar,902,Muzaffarpur,2004,29.72,179.07,0.00,0.00,0.00,0.00,41.19,0.03,0.35,1.16,0.05,0.44,0.00,0.00,3.14,0.06,0.05,0.00,28.69
2,Bihar,902,Muzaffarpur,2005,29.24,161.38,0.00,0.00,0.00,0.00,45.68,0.01,0.20,0.66,0.22,1.10,0.00,0.02,4.18,0.02,0.01,0.00,29.92
2,Bihar,902,Muzaffarpur,2006,35.49,177.49,0.00,0.00,0.00,0.00,41.80,0.01,0.05,4.01,0.06,0.67,0.00,0.03,3.37,0.06,0.02,0.00,27.62
2,Bihar,902,Muzaffarpur,2007,44.98,198.03,0.66,0.00,0.66,0.35,42.27,0.01,0.17,0.00,0.02,1.22,0.00,0.02,3.89,0.25,-1.00,0.00,27.66
2,Bihar,902,Muzaffarpur,2008,56.24,194.01,0.00,0.00,0.00,0.00,40.22,0.00,0.07,0.05,0.03,4.38,0.00,0.03,3.91,0.20,-1.00,0.00,32.93
2,Bihar,902,Muzaffarpur,2009,56.44,195.84,0.00,0.00,0.00,0.00,41.61,0.03,0.02,0.05,0.09,0.11,0.00,0.00,6.02,0.00,-1.00,0.00,33.77
2,Bihar,902,Muzaffarpur,2010,74.11,200.73,0.00,0.00,0.00,-1.00,47.08,0.00,-1.00,0.12,0.05,0.14,0.00,0.00,7.93,0.17,0.51,-1.00,32.47
2,Bihar,902,Muzaffarpur,2011,74.11,200.73,0.00,0.00,0.00,0.00,47.08,0.00,-1.00,0.12,0.05,-1.00,0.00,0.00,7.93,0.17,0.51,-1.00,-1.00
2,Bihar,903,Darbhanga,1966,21.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,4.47
2,Bihar,903,Darbhanga,1967,25.00,5.00,0.00,0.00,0.00,0.00,3.00,1.00,0.40,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,3.52
2,Bihar,903,Darbhanga,1968,24.00,23.00,0.00,0.00,0.00,0.00,2.00,1.00,0.39,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,5.28
2,Bihar,903,Darbhanga,1969,30.00,32.00,0.00,0.00,0.00,0.00,6.00,1.00,0.25,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,4.32
2,Bihar,903,Darbhanga,1970,25.00,40.00,0.00,0.00,0.00,0.00,9.00,1.00,0.49,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,5.05
2,Bihar,903,Darbhanga,1971,21.00,40.00,0.00,0.00,0.00,0.00,6.00,1.00,0.41,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,4.77
2,Bihar,903,Darbhanga,1972,21.00,34.00,0.00,0.00,0.00,0.00,8.00,0.00,0.13,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,4.67
2,Bihar,903,Darbhanga,1973,26.00,34.00,0.00,0.00,0.00,0.00,8.00,1.00,0.11,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,5.65
2,Bihar,903,Darbhanga,1974,20.00,48.00,0.00,0.00,0.00,0.00,10.00,0.00,0.15,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,5.98
2,Bihar,903,Darbhanga,1975,24.00,94.00,0.00,0.00,0.00,0.00,8.00,0.00,0.14,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,8.15
2,Bihar,903,Darbhanga,1976,46.00,92.00,0.00,0.00,0.00,0.00,25.00,0.00,0.06,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,9.67
2,Bihar,903,Darbhanga,1977,40.00,71.00,0.00,0.00,0.00,0.00,34.00,2.00,0.13,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,9.78
2,Bihar,903,Darbhanga,1978,36.00,69.00,0.00,0.00,0.00,0.00,30.00,1.00,0.05,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,9.69
2,Bihar,903,Darbhanga,1979,33.00,72.00,0.00,0.00,0.00,0.00,30.00,1.00,0.03,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,9.73
2,Bihar,903,Darbhanga,1980,32.00,74.00,0.00,0.00,0.00,0.00,31.00,0.00,0.02,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,10.86
2,Bihar,903,Darbhanga,1981,30.00,69.00,0.00,0.00,0.00,0.00,35.00,0.00,0.04,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,10.24
2,Bihar,903,Darbhanga,1982,30.00,75.00,0.00,0.00,0.00,0.00,38.00,0.00,0.04,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,9.64
2,Bihar,903,Darbhanga,1983,37.00,85.00,0.00,0.00,0.00,0.00,35.00,0.00,0.06,0.00,0.00,0.49,0.00,0.00,1.00,0.00,0.00,0.00,11.68
2,Bihar,903,Darbhanga,1984,41.00,91.00,0.00,0.00,0.00,0.00,34.00,0.00,0.03,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,13.13
2,Bihar,903,Darbhanga,1985,40.00,84.00,0.00,0.00,0.00,0.00,29.00,0.00,0.09,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,11.32
2,Bihar,903,Darbhanga,1986,36.00,89.00,0.00,0.00,0.00,0.00,30.00,0.00,0.24,0.00,0.00,0.66,0.00,0.00,1.00,0.00,0.00,0.00,10.31
2,Bihar,903,Darbhanga,1987,31.00,111.00,0.00,0.00,0.00,0.00,32.00,0.00,0.08,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,13.02
2,Bihar,903,Darbhanga,1988,35.00,122.00,0.00,0.00,0.00,0.00,36.00,0.00,0.06,0.25,0.00,1.02,0.00,0.00,1.00,0.00,0.00,0.00,15.46
2,Bihar,903,Darbhanga,1989,40.00,121.00,0.00,0.00,0.00,0.00,45.00,0.00,0.05,0.29,0.00,0.73,0.00,0.00,1.00,0.00,0.00,0.00,16.75
2,Bihar,903,Darbhanga,1990,49.57,120.49,0.00,0.00,0.00,0.00,43.70,0.00,0.00,0.76,0.00,0.59,0.00,0.00,0.00,0.00,0.12,0.00,6.96
2,Bihar,903,Darbhanga,1991,51.26,130.93,0.00,0.00,0.00,0.00,45.37,0.00,0.00,0.22,0.00,0.38,0.00,0.00,0.00,0.00,0.35,0.00,7.41
2,Bihar,903,Darbhanga,1992,40.57,127.07,0.00,0.00,0.00,0.00,43.42,0.00,0.00,0.23,0.00,0.37,0.00,0.00,0.00,0.00,0.25,0.00,6.39
2,Bihar,903,Darbhanga,1993,90.83,142.38,0.00,0.00,0.00,0.00,45.30,0.00,0.00,0.24,0.00,-1.00,0.00,0.00,0.00,0.00,0.94,0.00,6.90
2,Bihar,903,Darbhanga,1994,65.62,160.36,0.00,0.00,0.00,0.00,46.38,0.00,0.00,0.32,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25
2,Bihar,903,Darbhanga,1995,63.96,154.27,-1.00,-1.00,-1.00,-1.00,42.27,-1.00,-1.00,0.02,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.01,-1.00,24.79
2,Bihar,903,Darbhanga,1996,65.76,146.25,-1.00,-1.00,-1.00,-1.00,41.78,-1.00,-1.00,0.04,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,-1.00,22.46
2,Bihar,903,Darbhanga,1998,66.71,149.07,0.00,0.00,0.00,0.00,39.64,0.07,0.01,0.00,0.01,0.37,0.00,0.02,1.68,0.02,0.01,0.00,22.89
2,Bihar,903,Darbhanga,1999,70.56,156.24,0.00,0.00,0.00,0.00,39.19,0.75,0.02,0.03,0.00,0.27,0.00,0.06,2.82,0.08,0.00,0.00,25.42
2,Bihar,903,Darbhanga,2000,76.40,163.46,0.00,0.00,0.00,0.00,39.52,0.14,0.01,0.04,0.00,1.08,0.00,0.01,3.01,0.33,0.51,0.00,27.06
2,Bihar,903,Darbhanga,2001,77.59,160.37,0.00,0.00,0.00,0.00,39.12,0.08,0.00,0.00,0.00,1.98,0.00,0.02,2.33,0.00,0.03,0.00,26.33
2,Bihar,903,Darbhanga,2002,80.61,173.51,0.00,0.00,0.00,0.00,37.37,0.25,0.06,0.31,0.02,0.11,0.00,0.01,2.75,0.01,0.06,0.00,35.50
2,Bihar,903,Darbhanga,2003,92.48,177.44,0.00,0.00,0.00,0.00,38.58,0.21,0.02,1.18,0.03,0.03,0.00,0.00,2.89,0.09,0.02,0.00,33.30
2,Bihar,903,Darbhanga,2004,86.83,187.36,0.00,0.00,0.00,0.00,39.85,0.38,0.00,0.22,0.04,0.80,0.00,0.01,3.35,0.04,0.02,0.00,33.02
2,Bihar,903,Darbhanga,2005,92.67,177.98,0.00,0.00,0.00,0.00,41.71,0.24,0.00,0.24,0.03,0.97,0.00,0.01,3.75,0.02,0.03,0.00,33.88
2,Bihar,903,Darbhanga,2006,88.89,175.85,0.00,0.00,0.00,0.00,42.82,0.48,0.00,0.22,0.00,0.37,0.00,0.00,3.47,0.00,0.02,0.00,31.72
2,Bihar,903,Darbhanga,2007,100.80,195.02,0.08,0.00,0.08,0.00,43.21,0.32,0.01,0.16,0.00,0.42,0.00,0.08,3.74,0.01,-1.00,0.00,32.71
