STCODE,STNAME,DIST,DISTNAME,YEAR,RICE_TAI,WHT_TAI,SORG_KAI,SORG_RAI,SORG_TAI,PMLT_TAI,MAIZ_TAI,FMLT_TAI,BRLY_TAI,CPEA_TAI,PPEA_TAI,MPUL_TAI,GNUT_TAI,SESA_TAI,RM_TAI,LINS_TAI,SCAN_TAI,COTN_TAI,TFV_TAI
2,Bihar,913,Hazaribagh,1980,3.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.40,0.00,0.00,0.59,0.00,0.00,0.00,0.00,2.00,0.00,16.60
2,Bihar,913,Hazaribagh,1981,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.53,0.00,0.00,0.00,0.00,2.00,0.00,15.57
2,Bihar,913,Hazaribagh,1982,6.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.99,0.00,0.00,0.00,0.00,2.00,0.00,18.27
2,Bihar,913,Hazaribagh,1983,5.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.00,0.28,0.00,0.00,0.00,0.00,2.00,0.00,19.58
2,Bihar,913,Hazaribagh,1984,5.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,1.07,0.00,0.00,0.00,0.00,3.00,0.00,20.78
2,Bihar,913,Hazaribagh,1985,5.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.79,0.00,0.00,1.00,0.00,2.00,0.00,12.68
2,Bihar,913,Hazaribagh,1986,4.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.75,0.00,0.00,0.00,0.00,2.00,0.00,20.77
2,Bihar,913,Hazaribagh,1987,4.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.85,0.00,0.00,0.00,0.00,2.00,0.00,19.70
2,Bihar,913,Hazaribagh,1988,5.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.38,0.00,0.65,0.00,0.00,0.00,0.00,2.00,0.00,18.14
2,Bihar,913,Hazaribagh,1989,2.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.21,0.00,0.43,0.00,0.00,0.00,0.00,2.00,0.00,19.36
2,Bihar,913,Hazaribagh,1990,2.20,12.20,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.46,0.00,0.53,0.00,0.00,0.00,0.00,1.90,0.00,4.84
2,Bihar,913,Hazaribagh,1991,2.82,11.39,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.34,0.00,0.42,0.00,0.00,0.00,0.00,1.99,0.00,5.24
2,Bihar,913,Hazaribagh,1992,1.41,9.94,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.37,0.00,0.24,0.00,0.00,0.00,0.00,1.73,0.00,3.80
2,Bihar,913,Hazaribagh,1993,1.22,12.45,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.44,0.00,-1.00,0.00,0.00,0.00,0.00,1.81,0.00,4.23
2,Bihar,913,Hazaribagh,1994,2.11,13.20,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.34,0.00,-1.00,0.00,0.00,0.00,0.00,1.73,0.00,3.92
2,Bihar,913,Hazaribagh,1998,2.04,14.87,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.37,0.02,0.49,0.01,0.06,0.26,0.02,1.60,0.00,18.48
2,Bihar,913,Hazaribagh,1999,7.76,13.38,0.00,0.00,0.00,0.00,0.12,0.00,0.08,0.40,0.00,0.37,0.00,0.00,0.13,0.00,1.45,0.00,19.35
2,Bihar,914,Dhanbad,1966,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.33
2,Bihar,914,Dhanbad,1967,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.97
2,Bihar,914,Dhanbad,1968,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.81
2,Bihar,914,Dhanbad,1969,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.62
2,Bihar,914,Dhanbad,1970,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.62
2,Bihar,914,Dhanbad,1971,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.42
2,Bihar,914,Dhanbad,1972,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.92
2,Bihar,914,Dhanbad,1973,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.73
2,Bihar,914,Dhanbad,1974,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.97
2,Bihar,914,Dhanbad,1975,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,2.08
2,Bihar,914,Dhanbad,1976,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2,Bihar,914,Dhanbad,1977,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.09
2,Bihar,914,Dhanbad,1978,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.66
2,Bihar,914,Dhanbad,1979,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.76
2,Bihar,914,Dhanbad,1980,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.75
2,Bihar,914,Dhanbad,1981,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.76
2,Bihar,914,Dhanbad,1982,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.75
2,Bihar,914,Dhanbad,1983,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.80
2,Bihar,914,Dhanbad,1984,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83
2,Bihar,914,Dhanbad,1985,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.64
2,Bihar,914,Dhanbad,1986,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2,Bihar,914,Dhanbad,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.63
2,Bihar,914,Dhanbad,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.79
2,Bihar,914,Dhanbad,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.62
2,Bihar,914,Dhanbad,1990,0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56
2,Bihar,914,Dhanbad,1991,0.06,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69
2,Bihar,914,Dhanbad,1992,0.06,0.54,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.80
2,Bihar,914,Dhanbad,1993,0.05,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86
2,Bihar,914,Dhanbad,1994,0.08,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94
2,Bihar,914,Dhanbad,1998,0.03,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.47
2,Bihar,914,Dhanbad,1999,0.03,1.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48
2,Bihar,915,Palamau,1966,24.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.62,1.00,0.00,0.14,0.00,0.00,0.00,0.00,2.00,0.00,2.38
2,Bihar,915,Palamau,1967,60.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.07,0.00,0.00,0.00,0.00,2.00,0.00,2.96
2,Bihar,915,Palamau,1968,53.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.00,0.09,0.00,0.00,0.00,0.00,3.00,0.00,3.15
2,Bihar,915,Palamau,1969,59.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.05,0.00,0.00,0.00,0.00,3.00,0.00,3.27
2,Bihar,915,Palamau,1970,59.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.03,0.00,0.00,0.00,0.00,3.00,0.00,3.13
2,Bihar,915,Palamau,1971,63.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.15,0.00,0.00,0.00,0.00,2.00,0.00,2.72
2,Bihar,915,Palamau,1972,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.13,0.00,0.00,0.00,0.00,2.00,0.00,3.28
2,Bihar,915,Palamau,1973,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.05,0.00,0.00,0.00,0.00,2.00,0.00,3.08
2,Bihar,915,Palamau,1974,48.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.12,0.00,0.00,0.00,0.00,3.00,0.00,3.63
2,Bihar,915,Palamau,1975,54.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.22,0.00,0.00,0.00,0.00,3.00,0.00,4.25
2,Bihar,915,Palamau,1976,51.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,3.00,0.00,3.65
2,Bihar,915,Palamau,1977,56.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.31,0.00,0.00,0.00,0.00,3.00,0.00,3.94
2,Bihar,915,Palamau,1978,56.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.10,0.00,0.00,0.00,0.00,3.00,0.00,4.11
2,Bihar,915,Palamau,1979,25.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.11,0.00,0.00,0.00,0.00,2.00,0.00,3.55
2,Bihar,915,Palamau,1980,44.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.16,0.00,0.00,0.00,0.00,2.00,0.00,4.03
2,Bihar,915,Palamau,1981,41.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.10,0.00,0.00,0.00,0.00,2.00,0.00,14.84
2,Bihar,915,Palamau,1982,36.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.28,0.00,0.00,0.00,0.00,2.00,0.00,4.76
2,Bihar,915,Palamau,1983,32.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.41,0.00,0.00,0.00,0.00,2.00,0.00,5.10
2,Bihar,915,Palamau,1984,42.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00,0.29,0.00,0.00,0.00,0.00,2.00,0.00,5.54
2,Bihar,915,Palamau,1985,45.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.15,0.00,0.00,0.00,0.00,2.00,0.00,5.62
2,Bihar,915,Palamau,1986,42.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.21,0.00,0.00,0.00,0.00,2.00,0.00,5.33
2,Bihar,915,Palamau,1987,42.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,2.00,0.00,6.16
2,Bihar,915,Palamau,1988,37.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.14,0.00,0.26,0.00,0.00,0.00,0.00,2.00,0.00,5.98
2,Bihar,915,Palamau,1989,38.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.04,0.00,0.29,0.00,0.00,0.00,0.00,2.00,0.00,6.77
2,Bihar,915,Palamau,1990,41.29,11.17,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.05,0.00,0.19,0.00,0.00,0.00,0.00,1.41,0.00,2.57
2,Bihar,915,Palamau,1991,38.66,10.98,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.05,0.00,0.22,0.00,0.00,0.00,0.00,0.34,0.00,3.04
2,Bihar,915,Palamau,1992,26.79,8.47,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.07,0.00,0.38,0.00,0.00,0.00,0.00,1.29,0.00,2.82
2,Bihar,915,Palamau,1993,44.12,15.49,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.06,0.00,-1.00,0.00,0.00,0.00,0.00,0.85,0.00,3.33
2,Bihar,915,Palamau,1994,49.63,14.89,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.24,0.00,-1.00,0.00,0.00,0.00,0.00,0.94,0.00,3.85
2,Bihar,915,Palamu,1998,44.16,14.87,0.00,0.00,0.00,0.00,0.08,0.00,0.62,0.12,0.00,0.45,0.00,0.00,0.01,0.00,0.83,0.00,9.65
2,Bihar,915,Palamu,1999,37.12,13.99,0.00,0.00,0.00,0.00,0.20,0.00,0.51,0.05,0.00,0.44,0.00,0.00,0.01,0.00,0.89,0.00,9.12
2,Bihar,916,Ranchi,1966,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,7.25
2,Bihar,916,Ranchi,1967,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,7.04
2,Bihar,916,Ranchi,1968,18.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,7.80
2,Bihar,916,Ranchi,1969,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,7.88
2,Bihar,916,Ranchi,1970,14.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,7.84
2,Bihar,916,Ranchi,1971,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,8.66
2,Bihar,916,Ranchi,1972,14.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,9.48
2,Bihar,916,Ranchi,1973,13.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,10.41
2,Bihar,916,Ranchi,1974,13.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,11.07
2,Bihar,916,Ranchi,1975,14.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,22.65
2,Bihar,916,Ranchi,1976,9.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,20.53
2,Bihar,916,Ranchi,1977,10.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,19.45
2,Bihar,916,Ranchi,1978,10.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,16.81
2,Bihar,916,Ranchi,1979,12.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,15.42
2,Bihar,916,Ranchi,1980,15.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,16.67
2,Bihar,916,Ranchi,1981,13.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,14.43
2,Bihar,916,Ranchi,1982,15.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,13.52
2,Bihar,916,Ranchi,1983,11.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,13.74
2,Bihar,916,Ranchi,1984,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,14.32
2,Bihar,916,Ranchi,1985,8.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00,0.00,13.80
2,Bihar,916,Ranchi,1986,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00,15.88
2,Bihar,916,Ranchi,1987,8.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,16.41
2,Bihar,916,Ranchi,1988,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,15.50
2,Bihar,916,Ranchi,1989,9.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,15.78
2,Bihar,916,Ranchi,1990,6.12,7.69,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.11,0.00,1.38,0.00,0.00,0.00,0.00,0.03,0.00,8.86
2,Bihar,916,Ranchi,1991,6.32,7.92,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.05,0.00,1.57,0.00,0.00,0.00,0.00,0.03,0.00,9.66
2,Bihar,916,Ranchi,1992,5.81,6.31,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.03,0.00,1.24,0.00,0.00,0.00,0.00,0.03,0.00,10.16
2,Bihar,916,Ranchi,1993,7.57,6.77,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.06,0.00,-1.00,0.00,0.00,0.00,0.00,0.07,0.00,11.06
2,Bihar,916,Ranchi,1994,10.29,7.53,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.09,0.00,-1.00,0.00,0.00,0.00,0.00,0.02,0.00,11.38
2,Bihar,916,Ranchi,1998,8.39,6.76,0.00,0.00,0.00,0.00,0.42,0.00,0.01,0.33,0.00,2.28,0.00,0.00,0.03,0.00,0.00,0.00,22.79
2,Bihar,916,Ranchi,1999,4.65,6.54,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.07,0.00,2.34,0.00,0.00,0.10,0.00,0.00,0.00,26.45
2,Bihar,917,Singhbhum,1966,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.83
2,Bihar,917,Singhbhum,1967,18.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.19
2,Bihar,917,Singhbhum,1968,18.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,2.12
2,Bihar,917,Singhbhum,1969,25.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.96
2,Bihar,917,Singhbhum,1970,20.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,2.18
2,Bihar,917,Singhbhum,1971,17.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,1.78
2,Bihar,917,Singhbhum,1972,16.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,2.10
2,Bihar,917,Singhbhum,1973,14.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,2.95
2,Bihar,917,Singhbhum,1974,15.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,2.61
2,Bihar,917,Singhbhum,1975,15.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,4.22
2,Bihar,917,Singhbhum,1976,16.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,2.67
2,Bihar,917,Singhbhum,1977,15.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,2.27
2,Bihar,917,Singhbhum,1978,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.33
2,Bihar,917,Singhbhum,1979,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,1.95
2,Bihar,917,Singhbhum,1980,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.59
2,Bihar,917,Singhbhum,1981,28.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.37
2,Bihar,917,Singhbhum,1982,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,2.57
2,Bihar,917,Singhbhum,1983,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,2.68
2,Bihar,917,Singhbhum,1984,15.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.16
2,Bihar,917,Singhbhum,1985,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,2.11
2,Bihar,917,Singhbhum,1986,13.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.14
2,Bihar,917,Singhbhum,1987,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.21
2,Bihar,917,Singhbhum,1988,13.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.94
2,Bihar,917,Singhbhum,1989,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.94
2,Bihar,917,Singhbhum,1990,10.81,0.82,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.75
2,Bihar,917,Singhbhum,1991,9.74,0.78,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.09,0.00,0.00,0.00,0.00,0.03,0.00,1.27
2,Bihar,917,Singhbhum,1992,8.79,0.74,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,1.14
2,Bihar,917,Singhbhum,1993,10.72,0.60,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23
2,Bihar,917,Singhbhum,1994,14.14,0.60,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43
2,Bihar,917,Singhbhum,1998,7.16,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,1.27
2,Bihar,917,Singhbhum,1999,9.61,0.50,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.03,0.00,0.00,1.40
